gender,age,percentile,vo2max,interpretation
M,34,27,29.4,Fair
M,34,28,30.2,Fair
M,34,29,31,Fair
M,34,30,31.8,Fair
M,34,31,32.6,Fair
M,34,32,33.4,Fair
M,34,33,34.2,Fair
M,34,34,35,Fair
M,34,35,35.8,Fair
M,34,36,36.6,Fair
M,34,37,37.4,Fair
M,34,38,38.2,Fair
M,34,39,39,Fair
M,34,40,39.8,Normal
M,34,41,39.9,Normal
M,34,42,40,Normal
M,34,43,40,Normal
M,34,44,40.1,Normal
M,34,45,40.2,Normal
M,34,46,40.3,Normal
M,34,47,40.4,Normal
M,34,48,40.5,Normal
M,34,49,40.6,Normal
M,34,50,40.7,Normal
M,34,51,40.8,Normal
M,34,52,40.9,Normal
M,34,53,41.1,Normal
M,34,54,41.2,Normal
M,34,55,41.3,Normal
M,34,56,41.4,Normal
M,34,57,41.6,Normal
M,34,58,41.7,Normal
M,34,59,41.8,Normal
M,34,60,42,Good
M,34,61,42.1,Good
M,34,62,42.3,Good
M,34,63,42.4,Good
M,34,64,42.5,Good
M,34,65,42.7,Good
M,34,66,42.8,Good
M,34,67,43,Good
M,34,68,43.1,Good
M,34,69,43.3,Good
M,34,70,43.4,Good
M,34,71,43.6,Good
M,34,72,43.7,Good
M,34,73,43.9,Good
M,34,74,44,Good
M,34,75,44.1,Good
M,34,76,44.3,Good
M,34,77,44.4,Good
M,34,78,44.6,Good
M,34,79,44.7,Good
M,34,80,44.9,Excellent
M,34,81,45,Excellent
M,34,82,45.2,Excellent
M,34,83,45.3,Excellent
M,34,84,45.5,Excellent
M,34,85,45.7,Excellent
M,34,86,46,Excellent
M,34,87,46.4,Excellent
M,34,88,46.8,Excellent
M,34,89,47.4,Excellent
M,34,90,48.1,Excellent
M,34,91,48.8,Excellent
M,34,92,49.7,Excellent
M,34,93,50.6,Excellent
M,34,94,51.7,Excellent
M,34,95,52.9,Excellent
M,34,96,59.5,Excellent
M,34,97,66.1,Excellent
M,34,98,72.7,Excellent
M,34,99,79.3,Excellent
M,35,15,19.8,Poor
M,35,16,20.6,Poor
M,35,17,21.4,Poor
M,35,18,22.2,Poor
M,35,19,22.9,Poor
M,35,20,23.7,Fair
M,35,21,24.5,Fair
M,35,22,25.3,Fair
M,35,23,26.1,Fair
M,35,24,26.9,Fair
M,35,25,27.7,Fair
M,35,26,28.5,Fair
M,35,27,29.3,Fair
M,35,28,30.1,Fair
M,35,29,30.9,Fair
M,35,30,31.7,Fair
M,35,31,32.4,Fair
M,35,32,33.2,Fair
M,35,33,34,Fair
M,35,34,34.8,Fair
M,35,35,35.6,Fair
M,35,36,36.4,Fair
M,35,37,37.2,Fair
M,35,38,38,Fair
M,35,39,38.8,Fair
M,35,40,39.6,Normal
M,35,41,39.7,Normal
M,35,42,39.8,Normal
M,35,43,39.9,Normal
M,35,44,40,Normal
M,35,45,40,Normal
M,35,46,40.1,Normal
M,35,47,40.2,Normal
M,35,48,40.3,Normal
M,35,49,40.4,Normal
M,35,50,40.6,Normal
M,35,51,40.7,Normal
M,35,52,40.8,Normal
M,35,53,40.9,Normal
M,35,54,41,Normal
M,35,55,41.1,Normal
M,35,56,41.3,Normal
M,35,57,41.4,Normal
M,35,58,41.5,Normal
M,35,59,41.7,Normal
M,35,60,41.8,Good
M,35,61,42,Good
M,35,62,42.1,Good
M,35,63,42.2,Good
M,35,64,42.4,Good
M,35,65,42.5,Good
M,35,66,42.7,Good
M,35,67,42.8,Good
M,35,68,43,Good
M,35,69,43.1,Good
M,35,70,43.3,Good
M,35,71,43.4,Good
M,35,72,43.6,Good
M,35,73,43.7,Good
M,35,74,43.8,Good
M,35,75,44,Good
M,35,76,44.1,Good
M,35,77,44.3,Good
M,35,78,44.4,Good
M,35,79,44.5,Good
M,35,80,44.7,Excellent
M,35,81,44.9,Excellent
M,35,82,45,Excellent
M,35,83,45.1,Excellent
M,35,84,45.3,Excellent
M,35,85,45.5,Excellent
M,35,86,45.8,Excellent
M,35,87,46.2,Excellent
M,35,88,46.7,Excellent
M,35,89,47.3,Excellent
M,35,90,47.9,Excellent
M,35,91,48.7,Excellent
M,35,92,49.5,Excellent
M,35,93,50.5,Excellent
M,35,94,51.5,Excellent
M,35,95,52.7,Excellent
M,35,96,59.3,Excellent
M,35,97,65.9,Excellent
M,35,98,72.5,Excellent
M,35,99,79.1,Excellent
M,36,15,19.7,Poor
M,36,16,20.5,Poor
M,36,17,21.3,Poor
M,36,18,22,Poor
M,36,19,22.8,Poor
M,36,20,23.6,Fair
M,36,21,24.4,Fair
M,36,22,25.2,Fair
M,36,23,26,Fair
M,36,24,26.8,Fair
M,36,25,27.6,Fair
M,36,26,28.3,Fair
M,36,27,29.1,Fair
M,36,28,29.9,Fair
M,36,29,30.7,Fair
M,36,30,31.5,Fair
M,36,31,32.3,Fair
M,36,32,33.1,Fair
M,36,33,33.9,Fair
M,36,34,34.6,Fair
M,36,35,35.4,Fair
M,36,36,36.2,Fair
M,36,37,37,Fair
M,36,38,37.8,Fair
M,36,39,38.6,Fair
M,36,40,39.4,Normal
M,36,41,39.5,Normal
M,36,42,39.6,Normal
M,36,43,39.7,Normal
M,36,44,39.8,Normal
M,36,45,39.9,Normal
M,36,46,40,Normal
M,36,47,40.1,Normal
M,36,48,40.2,Normal
M,36,49,40.3,Normal
M,36,50,40.4,Normal
M,36,51,40.5,Normal
M,36,52,40.6,Normal
M,36,53,40.7,Normal
M,36,54,40.8,Normal
M,36,55,41,Normal
M,36,56,41.1,Normal
M,36,57,41.2,Normal
M,36,58,41.4,Normal
M,36,59,41.5,Normal
M,36,60,41.6,Good
M,36,61,41.8,Good
M,36,62,41.9,Good
M,36,63,42.1,Good
M,36,64,42.2,Good
M,36,65,42.4,Good
M,36,66,42.5,Good
M,36,67,42.7,Good
M,36,68,42.8,Good
M,36,69,43,Good
M,36,70,43.1,Good
M,36,71,43.3,Good
M,36,72,43.4,Good
M,36,73,43.5,Good
M,36,74,43.7,Good
M,36,75,43.8,Good
M,36,76,44,Good
M,36,77,44.1,Good
M,36,78,44.2,Good
M,36,79,44.4,Good
M,36,80,44.5,Excellent
M,36,81,44.7,Excellent
M,36,82,44.8,Excellent
M,36,83,45,Excellent
M,36,84,45.1,Excellent
M,36,85,45.3,Excellent
M,36,86,45.6,Excellent
M,36,87,46,Excellent
M,36,88,46.5,Excellent
M,36,89,47.1,Excellent
M,36,90,47.7,Excellent
M,36,91,48.5,Excellent
M,36,92,49.3,Excellent
M,36,93,50.3,Excellent
M,36,94,51.4,Excellent
M,36,95,52.6,Excellent
M,36,96,59.1,Excellent
M,36,97,65.7,Excellent
M,36,98,72.3,Excellent
M,36,99,78.8,Excellent
M,37,15,19.6,Poor
M,37,16,20.4,Poor
M,37,17,21.1,Poor
M,37,18,21.9,Poor
M,37,19,22.7,Poor
M,37,20,23.5,Fair
M,37,21,24.3,Fair
M,37,22,25.1,Fair
M,37,23,25.8,Fair
M,37,24,26.6,Fair
M,37,25,27.4,Fair
M,37,26,28.2,Fair
M,37,27,29,Fair
M,37,28,29.8,Fair
M,37,29,30.5,Fair
M,37,30,31.3,Fair
M,37,31,32.1,Fair
M,37,32,32.9,Fair
M,37,33,33.7,Fair
M,37,34,34.5,Fair
M,37,35,35.2,Fair
M,37,36,36,Fair
M,37,37,36.8,Fair
M,37,38,37.6,Fair
M,37,39,38.4,Fair
M,37,40,39.2,Normal
M,37,41,39.3,Normal
M,37,42,39.4,Normal
M,37,43,39.5,Normal
M,37,44,39.6,Normal
M,37,45,39.7,Normal
M,37,46,39.8,Normal
M,37,47,39.9,Normal
M,37,48,40,Normal
M,37,49,40.1,Normal
M,37,50,40.2,Normal
M,37,51,40.3,Normal
M,37,52,40.4,Normal
M,37,53,40.5,Normal
M,37,54,40.7,Normal
M,37,55,40.8,Normal
M,37,56,40.9,Normal
M,37,57,41.1,Normal
M,37,58,41.2,Normal
M,37,59,41.3,Normal
M,37,60,41.5,Good
M,37,61,41.6,Good
M,37,62,41.8,Good
M,37,63,41.9,Good
M,37,64,42.1,Good
M,37,65,42.2,Good
M,37,66,42.4,Good
M,37,67,42.5,Good
M,37,68,42.7,Good
M,37,69,42.8,Good
M,37,70,42.9,Good
M,37,71,43.1,Good
M,37,72,43.2,Good
M,37,73,43.4,Good
M,37,74,43.5,Good
M,37,75,43.6,Good
M,37,76,43.8,Good
M,37,77,43.9,Good
M,37,78,44.1,Good
M,37,79,44.2,Good
M,37,80,44.4,Excellent
M,37,81,44.5,Excellent
M,37,82,44.7,Excellent
M,37,83,44.8,Excellent
M,37,84,44.9,Excellent
M,37,85,45.1,Excellent
M,37,86,45.4,Excellent
M,37,87,45.8,Excellent
M,37,88,46.3,Excellent
M,37,89,46.9,Excellent
M,37,90,47.5,Excellent
M,37,91,48.3,Excellent
M,37,92,49.1,Excellent
M,37,93,50.1,Excellent
M,37,94,51.2,Excellent
M,37,95,52.4,Excellent
M,37,96,58.9,Excellent
M,37,97,65.5,Excellent
M,37,98,72,Excellent
M,37,99,78.6,Excellent
M,38,15,19.5,Poor
M,38,16,20.2,Poor
M,38,17,21,Poor
M,38,18,21.8,Poor
M,38,19,22.6,Poor
M,38,20,23.4,Fair
M,38,21,24.1,Fair
M,38,22,24.9,Fair
M,38,23,25.7,Fair
M,38,24,26.5,Fair
M,38,25,27.2,Fair
M,38,26,28,Fair
M,38,27,28.8,Fair
M,38,28,29.6,Fair
M,38,29,30.4,Fair
M,38,30,31.1,Fair
M,38,31,31.9,Fair
M,38,32,32.7,Fair
M,38,33,33.5,Fair
M,38,34,34.3,Fair
M,38,35,35,Fair
M,38,36,35.8,Fair
M,38,37,36.6,Fair
M,38,38,37.4,Fair
M,38,39,38.1,Fair
M,38,40,38.9,Normal
M,38,41,39,Normal
M,38,42,39.1,Normal
M,38,43,39.2,Normal
M,38,44,39.3,Normal
M,38,45,39.4,Normal
M,38,46,39.5,Normal
M,38,47,39.6,Normal
M,38,48,39.8,Normal
M,38,49,39.9,Normal
M,38,50,40,Normal
M,38,51,40.1,Normal
M,38,52,40.2,Normal
M,38,53,40.3,Normal
M,38,54,40.5,Normal
M,38,55,40.6,Normal
M,38,56,40.7,Normal
M,38,57,40.9,Normal
M,38,58,41,Normal
M,38,59,41.1,Normal
M,38,60,41.3,Good
M,38,61,41.4,Good
M,38,62,41.6,Good
M,38,63,41.7,Good
M,38,64,41.9,Good
M,38,65,42,Good
M,38,66,42.2,Good
M,38,67,42.3,Good
M,38,68,42.5,Good
M,38,69,42.6,Good
M,38,70,42.8,Good
M,38,71,42.9,Good
M,38,72,43,Good
M,38,73,43.2,Good
M,38,74,43.3,Good
M,38,75,43.5,Good
M,38,76,43.6,Good
M,38,77,43.7,Good
M,38,78,43.9,Good
M,38,79,44,Good
M,38,80,44.2,Excellent
M,38,81,44.3,Excellent
M,38,82,44.5,Excellent
M,38,83,44.6,Excellent
M,38,84,44.8,Excellent
M,38,85,45,Excellent
M,38,86,45.2,Excellent
M,38,87,45.6,Excellent
M,38,88,46.1,Excellent
M,38,89,46.7,Excellent
M,38,90,47.3,Excellent
M,38,91,48.1,Excellent
M,38,92,49,Excellent
M,38,93,49.9,Excellent
M,38,94,51,Excellent
M,38,95,52.2,Excellent
M,38,96,58.7,Excellent
M,38,97,65.3,Excellent
M,38,98,71.8,Excellent
M,38,99,78.3,Excellent
M,39,15,19.3,Poor
M,39,16,20.1,Poor
M,39,17,20.9,Poor
M,39,18,21.7,Poor
M,39,19,22.4,Poor
M,39,20,23.2,Fair
M,39,21,24,Fair
M,39,22,24.8,Fair
M,39,23,25.5,Fair
M,39,24,26.3,Fair
M,39,25,27.1,Fair
M,39,26,27.9,Fair
M,39,27,28.6,Fair
M,39,28,29.4,Fair
M,39,29,30.2,Fair
M,39,30,31,Fair
M,39,31,31.7,Fair
M,39,32,32.5,Fair
M,39,33,33.3,Fair
M,39,34,34.1,Fair
M,39,35,34.8,Fair
M,39,36,35.6,Fair
M,39,37,36.4,Fair
M,39,38,37.1,Fair
M,39,39,37.9,Fair
M,39,40,38.7,Normal
M,39,41,38.8,Normal
M,39,42,38.9,Normal
M,39,43,39,Normal
M,39,44,39.1,Normal
M,39,45,39.2,Normal
M,39,46,39.3,Normal
M,39,47,39.4,Normal
M,39,48,39.5,Normal
M,39,49,39.6,Normal
M,39,50,39.8,Normal
M,39,51,39.9,Normal
M,39,52,40,Normal
M,39,53,40.1,Normal
M,39,54,40.2,Normal
M,39,55,40.4,Normal
M,39,56,40.5,Normal
M,39,57,40.6,Normal
M,39,58,40.8,Normal
M,39,59,40.9,Normal
M,39,60,41.1,Good
M,39,61,41.2,Good
M,39,62,41.4,Good
M,39,63,41.5,Good
M,39,64,41.7,Good
M,39,65,41.8,Good
M,39,66,42,Good
M,39,67,42.1,Good
M,39,68,42.3,Good
M,39,69,42.4,Good
M,39,70,42.6,Good
M,39,71,42.7,Good
M,39,72,42.8,Good
M,39,73,43,Good
M,39,74,43.1,Good
M,39,75,43.3,Good
M,39,76,43.4,Good
M,39,77,43.5,Good
M,39,78,43.7,Good
M,39,79,43.8,Good
M,39,80,44,Excellent
M,39,81,44.1,Excellent
M,39,82,44.3,Excellent
M,39,83,44.4,Excellent
M,39,84,44.6,Excellent
M,39,85,44.8,Excellent
M,39,86,45,Excellent
M,39,87,45.4,Excellent
M,39,88,45.9,Excellent
M,39,89,46.5,Excellent
M,39,90,47.1,Excellent
M,39,91,47.9,Excellent
M,39,92,48.7,Excellent
M,39,93,49.7,Excellent
M,39,94,50.8,Excellent
M,39,95,52,Excellent
M,39,96,58.5,Excellent
M,39,97,65,Excellent
M,39,98,71.5,Excellent
M,39,99,78,Excellent
M,40,15,19.2,Poor
M,40,16,20,Poor
M,40,17,20.8,Poor
M,40,18,21.5,Poor
M,40,19,22.3,Poor
M,40,20,23.1,Fair
M,40,21,23.8,Fair
M,40,22,24.6,Fair
M,40,23,25.4,Fair
M,40,24,26.1,Fair
M,40,25,26.9,Fair
M,40,26,27.7,Fair
M,40,27,28.5,Fair
M,40,28,29.2,Fair
M,40,29,30,Fair
M,40,30,30.8,Fair
M,40,31,31.5,Fair
M,40,32,32.3,Fair
M,40,33,33.1,Fair
M,40,34,33.8,Fair
M,40,35,34.6,Fair
M,40,36,35.4,Fair
M,40,37,36.1,Fair
M,40,38,36.9,Fair
M,40,39,37.7,Fair
M,40,40,38.5,Normal
M,40,41,38.6,Normal
M,40,42,38.7,Normal
M,40,43,38.8,Normal
M,40,44,38.9,Normal
M,40,45,39,Normal
M,40,46,39.1,Normal
M,40,47,39.2,Normal
M,40,48,39.3,Normal
M,40,49,39.4,Normal
M,40,50,39.5,Normal
M,40,51,39.6,Normal
M,40,52,39.8,Normal
M,40,53,39.9,Normal
M,40,54,40,Normal
M,40,55,40.1,Normal
M,40,56,40.3,Normal
M,40,57,40.4,Normal
M,40,58,40.6,Normal
M,40,59,40.7,Normal
M,40,60,40.8,Good
M,40,61,41,Good
M,40,62,41.1,Good
M,40,63,41.3,Good
M,40,64,41.4,Good
M,40,65,41.6,Good
M,40,66,41.7,Good
M,40,67,41.9,Good
M,40,68,42,Good
M,40,69,42.2,Good
M,40,70,42.3,Good
M,40,71,42.5,Good
M,40,72,42.6,Good
M,40,73,42.8,Good
M,40,74,42.9,Good
M,40,75,43,Good
M,40,76,43.2,Good
M,40,77,43.3,Good
M,40,78,43.5,Good
M,40,79,43.6,Good
M,40,80,43.8,Excellent
M,40,81,43.9,Excellent
M,40,82,44,Excellent
M,40,83,44.2,Excellent
M,40,84,44.3,Excellent
M,40,85,44.5,Excellent
M,40,86,44.8,Excellent
M,40,87,45.2,Excellent
M,40,88,45.7,Excellent
M,40,89,46.3,Excellent
M,40,90,46.9,Excellent
M,40,91,47.7,Excellent
M,40,92,48.5,Excellent
M,40,93,49.5,Excellent
M,40,94,50.6,Excellent
M,40,95,51.8,Excellent
M,40,96,58.2,Excellent
M,40,97,64.7,Excellent
M,40,98,71.2,Excellent
M,40,99,77.6,Excellent
M,41,15,19.1,Poor
M,41,16,19.9,Poor
M,41,17,20.6,Poor
M,41,18,21.4,Poor
M,41,19,22.2,Poor
M,41,20,22.9,Fair
M,41,21,23.7,Fair
M,41,22,24.4,Fair
M,41,23,25.2,Fair
M,41,24,26,Fair
M,41,25,26.7,Fair
M,41,26,27.5,Fair
M,41,27,28.3,Fair
M,41,28,29,Fair
M,41,29,29.8,Fair
M,41,30,30.6,Fair
M,41,31,31.3,Fair
M,41,32,32.1,Fair
M,41,33,32.8,Fair
M,41,34,33.6,Fair
M,41,35,34.4,Fair
M,41,36,35.1,Fair
M,41,37,35.9,Fair
M,41,38,36.7,Fair
M,41,39,37.4,Fair
M,41,40,38.2,Normal
M,41,41,38.3,Normal
M,41,42,38.4,Normal
M,41,43,38.5,Normal
M,41,44,38.6,Normal
M,41,45,38.7,Normal
M,41,46,38.8,Normal
M,41,47,38.9,Normal
M,41,48,39,Normal
M,41,49,39.2,Normal
M,41,50,39.3,Normal
M,41,51,39.4,Normal
M,41,52,39.5,Normal
M,41,53,39.6,Normal
M,41,54,39.8,Normal
M,41,55,39.9,Normal
M,41,56,40,Normal
M,41,57,40.2,Normal
M,41,58,40.3,Normal
M,41,59,40.4,Normal
M,41,60,40.6,Good
M,41,61,40.7,Good
M,41,62,40.9,Good
M,41,63,41,Good
M,41,64,41.2,Good
M,41,65,41.3,Good
M,41,66,41.5,Good
M,41,67,41.6,Good
M,41,68,41.8,Good
M,41,69,42,Good
M,41,70,42.1,Good
M,41,71,42.2,Good
M,41,72,42.4,Good
M,41,73,42.5,Good
M,41,74,42.7,Good
M,41,75,42.8,Good
M,41,76,42.9,Good
M,41,77,43.1,Good
M,41,78,43.2,Good
M,41,79,43.4,Good
M,41,80,43.5,Excellent
M,41,81,43.7,Excellent
M,41,82,43.8,Excellent
M,41,83,43.9,Excellent
M,41,84,44.1,Excellent
M,41,85,44.3,Excellent
M,41,86,44.6,Excellent
M,41,87,45,Excellent
M,41,88,45.4,Excellent
M,41,89,46,Excellent
M,41,90,46.7,Excellent
M,41,91,47.4,Excellent
M,41,92,48.3,Excellent
M,41,93,49.2,Excellent
M,41,94,50.3,Excellent
M,41,95,51.5,Excellent
M,41,96,57.9,Excellent
M,41,97,64.4,Excellent
M,41,98,70.8,Excellent
M,41,99,77.3,Excellent
M,42,15,19,Poor
M,42,16,19.7,Poor
M,42,17,20.5,Poor
M,42,18,21.2,Poor
M,42,19,22,Poor
M,42,20,22.8,Fair
M,42,21,23.5,Fair
M,42,22,24.3,Fair
M,42,23,25,Fair
M,42,24,25.8,Fair
M,42,25,26.6,Fair
M,42,26,27.3,Fair
M,42,27,28.1,Fair
M,42,28,28.8,Fair
M,42,29,29.6,Fair
M,42,30,30.3,Fair
M,42,31,31.1,Fair
M,42,32,31.9,Fair
M,42,33,32.6,Fair
M,42,34,33.4,Fair
M,42,35,34.1,Fair
M,42,36,34.9,Fair
M,42,37,35.7,Fair
M,42,38,36.4,Fair
M,42,39,37.2,Fair
M,42,40,37.9,Normal
M,42,41,38,Normal
M,42,42,38.2,Normal
M,42,43,38.3,Normal
M,42,44,38.4,Normal
M,42,45,38.5,Normal
M,42,46,38.6,Normal
M,42,47,38.7,Normal
M,42,48,38.8,Normal
M,42,49,38.9,Normal
M,42,50,39,Normal
M,42,51,39.1,Normal
M,42,52,39.3,Normal
M,42,53,39.4,Normal
M,42,54,39.5,Normal
M,42,55,39.6,Normal
M,42,56,39.8,Normal
M,42,57,39.9,Normal
M,42,58,40,Normal
M,42,59,40.2,Normal
M,42,60,40.3,Good
M,42,61,40.5,Good
M,42,62,40.6,Good
M,42,63,40.8,Good
M,42,64,40.9,Good
M,42,65,41.1,Good
M,42,66,41.2,Good
M,42,67,41.4,Good
M,42,68,41.5,Good
M,42,69,41.7,Good
M,42,70,41.8,Good
M,42,71,42,Good
M,42,72,42.1,Good
M,42,73,42.3,Good
M,42,74,42.4,Good
M,42,75,42.5,Good
M,42,76,42.7,Good
M,42,77,42.8,Good
M,42,78,43,Good
M,42,79,43.1,Good
M,42,80,43.3,Excellent
M,42,81,43.4,Excellent
M,42,82,43.6,Excellent
M,42,83,43.7,Excellent
M,42,84,43.8,Excellent
M,42,85,44,Excellent
M,42,86,44.3,Excellent
M,42,87,44.7,Excellent
M,42,88,45.2,Excellent
M,42,89,45.8,Excellent
M,42,90,46.4,Excellent
M,42,91,47.2,Excellent
M,42,92,48,Excellent
M,42,93,49,Excellent
M,42,94,50,Excellent
M,42,95,51.2,Excellent
M,42,96,57.6,Excellent
M,42,97,64,Excellent
M,42,98,70.4,Excellent
M,42,99,76.8,Excellent
M,43,15,18.8,Poor
M,43,16,19.6,Poor
M,43,17,20.3,Poor
M,43,18,21.1,Poor
M,43,19,21.8,Poor
M,43,20,22.6,Fair
M,43,21,23.4,Fair
M,43,22,24.1,Fair
M,43,23,24.9,Fair
M,43,24,25.6,Fair
M,43,25,26.4,Fair
M,43,26,27.1,Fair
M,43,27,27.9,Fair
M,43,28,28.6,Fair
M,43,29,29.4,Fair
M,43,30,30.1,Fair
M,43,31,30.9,Fair
M,43,32,31.6,Fair
M,43,33,32.4,Fair
M,43,34,33.1,Fair
M,43,35,33.9,Fair
M,43,36,34.7,Fair
M,43,37,35.4,Fair
M,43,38,36.2,Fair
M,43,39,36.9,Fair
M,43,40,37.7,Normal
M,43,41,37.8,Normal
M,43,42,37.9,Normal
M,43,43,38,Normal
M,43,44,38.1,Normal
M,43,45,38.2,Normal
M,43,46,38.3,Normal
M,43,47,38.4,Normal
M,43,48,38.5,Normal
M,43,49,38.6,Normal
M,43,50,38.7,Normal
M,43,51,38.9,Normal
M,43,52,39,Normal
M,43,53,39.1,Normal
M,43,54,39.2,Normal
M,43,55,39.4,Normal
M,43,56,39.5,Normal
M,43,57,39.6,Normal
M,43,58,39.8,Normal
M,43,59,39.9,Normal
M,43,60,40,Good
M,43,61,40.2,Good
M,43,62,40.3,Good
M,43,63,40.5,Good
M,43,64,40.6,Good
M,43,65,40.8,Good
M,43,66,41,Good
M,43,67,41.1,Good
M,43,68,41.3,Good
M,43,69,41.4,Good
M,43,70,41.6,Good
M,43,71,41.7,Good
M,43,72,41.8,Good
M,43,73,42,Good
M,43,74,42.1,Good
M,43,75,42.3,Good
M,43,76,42.4,Good
M,43,77,42.5,Good
M,43,78,42.7,Good
M,43,79,42.8,Good
M,43,80,43,Excellent
M,43,81,43.1,Excellent
M,43,82,43.3,Excellent
M,43,83,43.4,Excellent
M,43,84,43.6,Excellent
M,43,85,43.8,Excellent
M,43,86,44.1,Excellent
M,43,87,44.4,Excellent
M,43,88,44.9,Excellent
M,43,89,45.5,Excellent
M,43,90,46.2,Excellent
M,43,91,46.9,Excellent
M,43,92,47.7,Excellent
M,43,93,48.7,Excellent
M,43,94,49.7,Excellent
M,43,95,50.9,Excellent
M,43,96,57.3,Excellent
M,43,97,63.6,Excellent
M,43,98,70,Excellent
M,43,99,76.4,Excellent
M,44,15,18.7,Poor
M,44,16,19.4,Poor
M,44,17,20.2,Poor
M,44,18,20.9,Poor
M,44,19,21.7,Poor
M,44,20,22.4,Fair
M,44,21,23.2,Fair
M,44,22,23.9,Fair
M,44,23,24.7,Fair
M,44,24,25.4,Fair
M,44,25,26.2,Fair
M,44,26,26.9,Fair
M,44,27,27.7,Fair
M,44,28,28.4,Fair
M,44,29,29.2,Fair
M,44,30,29.9,Fair
M,44,31,30.7,Fair
M,44,32,31.4,Fair
M,44,33,32.1,Fair
M,44,34,32.9,Fair
M,44,35,33.6,Fair
M,44,36,34.4,Fair
M,44,37,35.1,Fair
M,44,38,35.9,Fair
M,44,39,36.6,Fair
M,44,40,37.4,Normal
M,44,41,37.5,Normal
M,44,42,37.6,Normal
M,44,43,37.7,Normal
M,44,44,37.8,Normal
M,44,45,37.9,Normal
M,44,46,38,Normal
M,44,47,38.1,Normal
M,44,48,38.2,Normal
M,44,49,38.3,Normal
M,44,50,38.4,Normal
M,44,51,38.6,Normal
M,44,52,38.7,Normal
M,44,53,38.8,Normal
M,44,54,38.9,Normal
M,44,55,39.1,Normal
M,44,56,39.2,Normal
M,44,57,39.3,Normal
M,44,58,39.5,Normal
M,44,59,39.6,Normal
M,44,60,39.8,Good
M,44,61,39.9,Good
M,44,62,40,Good
M,44,63,40.2,Good
M,44,64,40.3,Good
M,44,65,40.5,Good
M,44,66,40.7,Good
M,44,67,40.8,Good
M,44,68,41,Good
M,44,69,41.1,Good
M,44,70,41.3,Good
M,44,71,41.4,Good
M,44,72,41.6,Good
M,44,73,41.7,Good
M,44,74,41.8,Good
M,44,75,42,Good
M,44,76,42.1,Good
M,44,77,42.2,Good
M,44,78,42.4,Good
M,44,79,42.5,Good
M,44,80,42.7,Excellent
M,44,81,42.9,Excellent
M,44,82,43,Excellent
M,44,83,43.1,Excellent
M,44,84,43.3,Excellent
M,44,85,43.5,Excellent
M,44,86,43.8,Excellent
M,44,87,44.2,Excellent
M,44,88,44.6,Excellent
M,44,89,45.2,Excellent
M,44,90,45.9,Excellent
M,44,91,46.6,Excellent
M,44,92,47.4,Excellent
M,44,93,48.4,Excellent
M,44,94,49.4,Excellent
M,44,95,50.6,Excellent
M,44,96,56.9,Excellent
M,44,97,63.2,Excellent
M,44,98,69.5,Excellent
M,44,99,75.9,Excellent
M,45,15,18.5,Poor
M,45,16,19.3,Poor
M,45,17,20,Poor
M,45,18,20.8,Poor
M,45,19,21.5,Poor
M,45,20,22.3,Fair
M,45,21,23,Fair
M,45,22,23.7,Fair
M,45,23,24.5,Fair
M,45,24,25.2,Fair
M,45,25,26,Fair
M,45,26,26.7,Fair
M,45,27,27.5,Fair
M,45,28,28.2,Fair
M,45,29,28.9,Fair
M,45,30,29.7,Fair
M,45,31,30.4,Fair
M,45,32,31.2,Fair
M,45,33,31.9,Fair
M,45,34,32.6,Fair
M,45,35,33.4,Fair
M,45,36,34.1,Fair
M,45,37,34.9,Fair
M,45,38,35.6,Fair
M,45,39,36.4,Fair
M,45,40,37.1,Normal
M,45,41,37.2,Normal
M,45,42,37.3,Normal
M,45,43,37.4,Normal
M,45,44,37.5,Normal
M,45,45,37.6,Normal
M,45,46,37.7,Normal
M,45,47,37.8,Normal
M,45,48,37.9,Normal
M,45,49,38,Normal
M,45,50,38.1,Normal
M,45,51,38.3,Normal
M,45,52,38.4,Normal
M,45,53,38.5,Normal
M,45,54,38.6,Normal
M,45,55,38.8,Normal
M,45,56,38.9,Normal
M,45,57,39,Normal
M,45,58,39.2,Normal
M,45,59,39.3,Normal
M,45,60,39.4,Good
M,45,61,39.6,Good
M,45,62,39.7,Good
M,45,63,39.9,Good
M,45,64,40,Good
M,45,65,40.2,Good
M,45,66,40.3,Good
M,45,67,40.5,Good
M,45,68,40.6,Good
M,45,69,40.8,Good
M,45,70,40.9,Good
M,45,71,41.1,Good
M,45,72,41.2,Good
M,45,73,41.4,Good
M,45,74,41.5,Good
M,45,75,41.7,Good
M,45,76,41.8,Good
M,45,77,41.9,Good
M,45,78,42.1,Good
M,45,79,42.2,Good
M,45,80,42.4,Excellent
M,45,81,42.6,Excellent
M,45,82,42.7,Excellent
M,45,83,42.8,Excellent
M,45,84,43,Excellent
M,45,85,43.2,Excellent
M,45,86,43.5,Excellent
M,45,87,43.9,Excellent
M,45,88,44.4,Excellent
M,45,89,44.9,Excellent
M,45,90,45.6,Excellent
M,45,91,46.3,Excellent
M,45,92,47.1,Excellent
M,45,93,48,Excellent
M,45,94,49.1,Excellent
M,45,95,50.2,Excellent
M,45,96,56.5,Excellent
M,45,97,62.8,Excellent
M,45,98,69.1,Excellent
M,45,99,75.3,Excellent
M,46,15,18.4,Poor
M,46,16,19.1,Poor
M,46,17,19.9,Poor
M,46,18,20.6,Poor
M,46,19,21.3,Poor
